"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include_bmat","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname"
"DOM",2007,2008,2007.5,NA,158,NA,158,NA,158,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","1999-2007 Registro de Vigilancia Epidemiologica/2008-2013 Registro de Estadisticas Vitales","1999-2007 Registro de Vigilancia Epidemiologica. 2008-2013 Registro de Estadisticas Vitales. From country consultation in 2015. Santo Domingo: Ministerio de Salud Publica [Dominican Republic]; 2015 (in Spanish).",1,FALSE,158,4395,0.0359499431171786,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"DOM",2008,2009,2008.5,NA,199,NA,199,NA,199,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","1999-2007 Registro de Vigilancia Epidemiologica/2008-2013 Registro de Estadisticas Vitales","1999-2007 Registro de Vigilancia Epidemiologica. 2008-2013 Registro de Estadisticas Vitales. From country consultation in 2015. Santo Domingo: Ministerio de Salud Publica [Dominican Republic]; 2015 (in Spanish).",1,FALSE,199,4095,0.0485958485958486,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"DOM",2009,2010,2009.5,NA,229,NA,229,NA,229,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","1999-2007 Registro de Vigilancia Epidemiologica/2008-2013 Registro de Estadisticas Vitales","1999-2007 Registro de Vigilancia Epidemiologica. 2008-2013 Registro de Estadisticas Vitales. From country consultation in 2015. Santo Domingo: Ministerio de Salud Publica [Dominican Republic]; 2015 (in Spanish).",1,FALSE,229,3879,0.0590358339778293,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"DOM",2010,2011,2010.5,NA,198,NA,198,NA,198,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","1999-2007 Registro de Vigilancia Epidemiologica/2008-2013 Registro de Estadisticas Vitales","1999-2007 Registro de Vigilancia Epidemiologica. 2008-2013 Registro de Estadisticas Vitales. From country consultation in 2015. Santo Domingo: Ministerio de Salud Publica [Dominican Republic]; 2015 (in Spanish).",1,FALSE,198,3733,0.0530404500401822,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"DOM",2011,2012,2011.5,NA,197,NA,197,NA,197,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","1999-2007 Registro de Vigilancia Epidemiologica/2008-2013 Registro de Estadisticas Vitales","1999-2007 Registro de Vigilancia Epidemiologica. 2008-2013 Registro de Estadisticas Vitales. From country consultation in 2015. Santo Domingo: Ministerio de Salud Publica [Dominican Republic]; 2015 (in Spanish).",1,FALSE,197,3740,0.0526737967914438,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"DOM",2012,2013,2012.5,NA,188,NA,188,NA,188,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","1999-2007 Registro de Vigilancia Epidemiologica/2008-2013 Registro de Estadisticas Vitales","1999-2007 Registro de Vigilancia Epidemiologica. 2008-2013 Registro de Estadisticas Vitales. From country consultation in 2015. Santo Domingo: Ministerio de Salud Publica [Dominican Republic]; 2015 (in Spanish).",1,FALSE,188,3688,0.0509761388286334,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"DOM",2013,2014,2013.5,NA,194,NA,194,NA,194,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","1999-2007 Registro de Vigilancia Epidemiologica/2008-2013 Registro de Estadisticas Vitales","1999-2007 Registro de Vigilancia Epidemiologica. 2008-2013 Registro de Estadisticas Vitales. From country consultation in 2015. Santo Domingo: Ministerio de Salud Publica [Dominican Republic]; 2015 (in Spanish).",1,FALSE,194,3722,0.0521225147770016,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"DOM",2014,2015,2014.5,NA,NA,NA,NA,NA,NA,NA,NA,1,80,NA,NA,FALSE,FALSE,FALSE,"No information on maternal deaths",NA,1,"N","none","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.714854111405836,FALSE,NA,2695,NA,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"GBR",2000,2003,2001.5,NA,223,149,NA,222.469617203534,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,NA,NA,0.669754377577243,"N","some years","Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012","Knight M, Kenyon S, Brocklehurst P, Neilson J, Shakespeare J, Kurinczuk JJ (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care - Lessons learned to inform future maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2009–12. Oxford: National Perinatal Epidemiology Unit, University of Oxford 2014.",0.669754377577243,TRUE,149,22414,0.00664763094494512,NA,"inq","maternal",97,22317,22414,22414,1,53,11201,11201,"overlapoutvr.multipleyrs"
"HND",1990,1991,1990.5,1757,313,NA,313,NA,313,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","RAMOS 1990","Meléndez JH, Ochoa Vásquez JC, Villanueva Y. Investigación sobre mortalidad materna y de mujeres en edad reproductiva en Honduras. Informe final correspondiente al año 1997. Honduras; 1999 (in Spanish).",1,FALSE,313,2455,0.127494908350305,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"HND",1997,1998,1997.5,NA,197,NA,197,NA,197,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","Maternal mortality 2012","Informe vigilancia de la mortalidad materna año 2012. Tegucigalpa: Secretaría de Salud [Honduras]; 2014 (in Spanish).",1,FALSE,197,2661,0.074032318677189,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"HND",2010,2011,2010.5,NA,159,NA,159,NA,159,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","Maternal mortality 2012","Informe vigilancia de la mortalidad materna año 2012. Tegucigalpa: Secretaría de Salud [Honduras]; 2014 (in Spanish).",1,FALSE,159,3199,0.0497030321975617,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"HND",2012,2013,2012.5,NA,128,NA,128,NA,128,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","Maternal mortality 2013","Informe vigilancia de la mortalidad materna año 2013. Tegucigalpa: Secretaría de Salud [Honduras]; 2015 (in Spanish).",1,FALSE,128,2992,0.0427807486631016,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"HND",2013,2014,2013.5,NA,146,NA,146,NA,146,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","Maternal mortality 2013","Informe vigilancia de la mortalidad materna año 2013. Tegucigalpa: Secretaría de Salud [Honduras]; 2015 (in Spanish).",1,FALSE,146,2953,0.0494412461903149,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"JAM",1993,1994,1993.5,NA,40,NA,40,NA,40,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","MM Committee Surveillance, 2018","Personnel communication with Affette McCaw-Binns, October 2018.",1,FALSE,40,801,0.0499375780274657,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"JAM",1994,1995,1994.5,NA,53,NA,53,NA,53,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","MM Committee Surveillance, 2018","Personnel communication with Affette McCaw-Binns, October 2018.",1,FALSE,53,825,0.0642424242424242,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"JAM",1995,1996,1995.5,NA,45,NA,45,NA,45,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","MM Committee Surveillance, 2018","Personnel communication with Affette McCaw-Binns, October 2018.",1,FALSE,45,850,0.0529411764705882,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"JAM",1998,1999,1998.5,NA,46,NA,46,NA,46,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","MM Committee Surveillance","From Country Consultation 2013. Personnel communication with Affette McCaw-Binns.",1,FALSE,46,937,0.0490928495197439,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"JAM",1999,2000,1999.5,NA,36,NA,36,NA,36,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","MM Committee Surveillance","From Country Consultation 2013. Personnel communication with Affette McCaw-Binns.",1,FALSE,36,960,0.0375,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"JAM",2007,2008,2007.5,NA,39,NA,39,NA,39,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","MM Committee Surveillance","From Country Consultation 2013. Personnel communication with Affette McCaw-Binns.",1,FALSE,39,1038,0.0375722543352601,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"JOR",1995,1997,1996,448,51,51,NA,51,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","NMMS 1995-1996","National Maternal Mortality Study Jordan 1995-1996. Ministry of Health, John Hopkins University; 1998.",0.161557879552831,FALSE,51,448,0.113839285714286,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"JOR",2007,2009,2008,1406,76,76,NA,76,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","NMMS 2007-2008","The National Maternal Mortality Study Jordan (2007-2008). Amman: The Higher Population Council (HPC); 2009.",0.422349053769901,FALSE,76,1406,0.0540540540540541,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"LBN",2008,2009,2008.5,384,13,NA,13,NA,13,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","RAMOS 2008","Hobeika E, Abi Chaker S, Harb H, Rahbany Saad R, Ammar W, Adib S.. Maternal mortality ratio in Lebanon in 2008:  a hospital-based reproductive age mortality study (RAMOS). J Med Liban. 2014 Jan-Mar;62(1):1-6.",1,FALSE,13,992,0.0131048387096774,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MAR",2009,2010,2009.5,NA,303,303,NA,303,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Confidential Inquiry 2009","Abouchadi S, Belghiti Alaoui A, Meski FZ, De Brouwere V. Implementing a maternal mortality surveillance system in Morocco - challenges and opportunities. Trop Med Int Health. 2013;18(3):357-65.",0.241639156021243,FALSE,303,3367,0.08999108999109,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MAR",2010,2011,2010.5,4011,261,261,NA,261,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Confidential inquiry 2010","Enquête confidentielle sur les décès maternels de 2010 au Maroc. Deuxième rapport du Comité National d’Experts sur  l’Audit Confidentiel des Décès Maternels. Rabat: Ministère de la Santé [Morocco]; 2013 (in French).",0.296145894861193,FALSE,261,4011,0.0650710545998504,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",1990,1991,1990.5,26717,1467,1467,NA,1467,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.885137821362311,FALSE,1467,26717,0.0549088595276416,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",1991,1992,1991.5,26115,1403,1403,NA,1403,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.868589103971263,FALSE,1403,26115,0.0537239134596975,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",1992,1993,1992.5,26200,1388,1388,NA,1388,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.875112729216073,FALSE,1388,26200,0.0529770992366412,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",1993,1994,1993.5,26614,1259,1259,NA,1259,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.892428408557441,FALSE,1259,26614,0.0473059292101901,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",1994,1995,1994.5,26693,1399,1399,NA,1399,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.898240064609483,FALSE,1399,26693,0.052410744389915,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",1995,1996,1995.5,27070,1444,1444,NA,1444,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.913138809242705,FALSE,1444,27070,0.0533431843369043,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",1996,1997,1996.5,26738,1283,1283,NA,1283,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.903829902308758,FALSE,1283,26738,0.0479841424190291,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",1997,1998,1997.5,27089,1256,1256,NA,1256,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.916841535233196,FALSE,1256,27089,0.0463656834877626,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",1998,1999,1998.5,27895,1407,1407,NA,1407,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.944216904173578,FALSE,1407,27895,0.0504391468005019,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",1999,2000,1999.5,27299,1379,1379,NA,1379,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.923011901541791,FALSE,1379,27299,0.0505146708670647,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2000,2001,2000.5,26889,1287,1287,NA,1287,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.907216842673505,FALSE,1287,26889,0.0478634385808323,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2001,2002,2001.5,27092,1238,1238,NA,1238,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.910839160839161,FALSE,1238,27092,0.0456961464639008,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2002,2003,2002.5,NA,1309,1309,NA,1309,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.92951909902082,FALSE,1309,27814,0.0470626303300496,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2003,2004,2003.5,NA,1313,1313,NA,1313,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.926784947302343,FALSE,1313,28051,0.046807600442052,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2004,2005,2004.5,NA,1239,1239,NA,1239,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.905271695052717,FALSE,1239,27905,0.0444006450456907,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2005,2006,2005.5,NA,1242,1242,NA,1242,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.91005708158567,FALSE,1242,28857,0.0430398170287972,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2006,2007,2006.5,NA,1166,1166,NA,1166,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.881172698121851,FALSE,1166,28854,0.0404103417203854,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2007,2008,2007.5,NA,1097,1097,NA,1097,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.857366262429554,FALSE,1097,29057,0.0377533812850604,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2008,2009,2008.5,NA,1119,1119,NA,1119,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.868525782346036,FALSE,1119,30335,0.0368880830723587,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2009,2010,2009.5,NA,1207,1207,NA,1207,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.93345303557401,FALSE,1207,33272,0.0362767492185622,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2010,2011,2010.5,NA,992,992,NA,992,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.888076976711756,FALSE,992,31842,0.0311538219961058,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2011,2012,2011.5,NA,971,971,NA,971,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.883573551679659,FALSE,971,31510,0.0308156140907648,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2012,2013,2012.5,NA,960,960,NA,960,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.911329909485572,FALSE,960,32118,0.0298897814309733,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2013,2014,2013.5,NA,861,861,NA,861,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.909036334009891,FALSE,861,31799,0.0270763231548162,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2014,2015,2014.5,NA,872,872,NA,872,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.945234303912648,FALSE,872,33242,0.0262318753384273,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2015,2016,2015.5,NA,778,778,NA,778,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.920201433275228,FALSE,778,33257,0.0233935712782271,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MEX",2016,2017,2016.5,NA,812,812,NA,812,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.924522326612478,FALSE,812,35032,0.0231788079470199,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"MYS",1991,1992,1991.5,NA,224,NA,224,NA,224,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","CEMD 1995-1996","Report on the Confidential Enquiries into Maternal Deaths in Malaysia 1995-1996. Putrajaya: Ministry of Health [Malaysia]; 2000.",1,FALSE,224,6033,0.0371291231559755,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NLD",1983,1993,1988,NA,180,180,NA,180,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,NA,NA,1,"N","some years","Confidential enquiry into maternal deaths in The Netherlands 1983-1992","Confidential enquiry into maternal deaths in The Netherlands 1983-1992",1.001301919281,TRUE,180,23842,0.00754970220619076,NA,"inq","maternal",106,23736,23842,23842,1,18,2894,2894,"overlapoutvr.multipleyrs"
"NOR",2000,2001,2000.5,781,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.998721227621483,FALSE,2,781,0.00256081946222791,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2001,2002,2001.5,773,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.996134020618557,FALSE,3,773,0.00388098318240621,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2002,2003,2002.5,715,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.998603351955307,FALSE,3,715,0.0041958041958042,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2003,2004,2003.5,741,7,7,NA,7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",1.00135135135135,FALSE,7,741,0.00944669365721997,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2004,2005,2004.5,783,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",1.0262123197903,FALSE,0,783,0,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2005,2006,2005.5,731,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.975967957276369,FALSE,2,731,0.0027359781121751,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2006,2007,2006.5,723,5,5,NA,5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",1.0197461212976,FALSE,5,723,0.00691562932226833,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2007,2008,2007.5,699,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",1.0219298245614,FALSE,4,699,0.00572246065808298,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2008,2009,2008.5,670,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",1.01208459214502,FALSE,3,670,0.00447761194029851,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2009,2010,2009.5,660,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.992481203007519,FALSE,1,660,0.00151515151515152,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2010,2011,2010.5,662,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",1,FALSE,3,662,0.00453172205438067,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2011,2012,2011.5,661,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.998489425981873,FALSE,3,661,0.00453857791225416,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
"NOR",2012,2013,2012.5,597,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",1,FALSE,0,597,0,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr"
